query_video_path,edit_text,target_video_path,top1,top2,top3
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_231_240.mp4,Move onto the grass.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_20_29.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_49_58.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_49_58.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_280-267_288-267.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_49_58.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_280-267_288-267.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_0-0_4-0.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_231_240.mp4,Stand on the pavement instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_74_83.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_280-267_288-267.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_280-267_288-267.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_114-9_122-9.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_280-267_288-267.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_114-9_122-9.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_94_103.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_231_240.mp4,No change needed.,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_212_221.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_126_135.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_151_160.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_231_240.mp4",/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_280-267_288-267.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_280-267_288-267.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_126_135.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_280-267_288-267.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_126_135.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_129-367_137-367.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_231_240.mp4,Stand still.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_245_254.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_94_103.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_94_103.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_198-513_206-513.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_94_103.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_198-513_206-513.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_280-267_288-267.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_231_240.mp4,Walk instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_57_66.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_142-067_150-067.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_142-067_150-067.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_280-267_288-267.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_142-067_150-067.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_280-267_288-267.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_114-9_122-9.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_231_240.mp4,Walk instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_94_103.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_142-067_150-067.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_142-067_150-067.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_231-367_239-367.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_142-067_150-067.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/8681962d-9eef-482c-bed3-30c26cb75c3a/8681962d-9eef-482c-bed3-30c26cb75c3a_231-367_239-367.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_151_160.mp4,Pick up the socket.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_282_291.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_0-233_8-233.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_0-233_8-233.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_287-533_295-533.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_0-233_8-233.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_287-533_295-533.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_0-0_5-7.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_201_210.mp4,Remove it from the wheel.,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_181_190.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_244_253.mp4",/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_245-267_253-267.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_245-267_253-267.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_244_253.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_245-267_253-267.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_244_253.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_201-5_209-5.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_120_129.mp4,Pick up the work light instead.,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_181_190.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_244_253.mp4",/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_101-567_109-567.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_101-567_109-567.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_201-5_209-5.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_101-567_109-567.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_201-5_209-5.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_201_210.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_244_253.mp4,Place the drill instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_120_129.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_69-567_77-567.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_69-567_77-567.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_72-933_80-933.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_69-567_77-567.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_72-933_80-933.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_97-067_105-067.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_244_253.mp4,Stick it to the bumper.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_201_210.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_245-267_253-267.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_245-267_253-267.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_201-5_209-5.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_245-267_253-267.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_201-5_209-5.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_201_210.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_282_291.mp4,Open the toolbox instead.,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_151_160.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_17_26.mp4",/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_0-0_5-7.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_0-0_5-7.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_151_160.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_0-0_5-7.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_151_160.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_153-533_161-533.mp4"
/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_181_190.mp4,Place the drill instead.,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_120_129.mp4,/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_69-567_77-567.mp4,"/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_69-567_77-567.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_72-933_80-933.mp4","/hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_69-567_77-567.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_72-933_80-933.mp4, /hetu_group/dingzhixiang/pythonproject/ZSCVR/ZSCVR-V1/benchmark/egocvr/egocvr_clips/eb628b6d-001d-48ab-90ed-730e47f299b9/eb628b6d-001d-48ab-90ed-730e47f299b9_52-733_60-733.mp4"
